8.000000000000000000e+00,2.000000000000000000e+00,9.300000000000000711e+00,2.799999999999999822e+00,8.900000000000000355e+00,1.504999999999999716e+01
8.800000000000000711e+00,5.400000000000000355e+00,2.799999999999999822e+00,2.000000000000000000e+00,7.599999999999999645e+00,2.293999999999999773e+01
8.900000000000000355e+00,9.900000000000000355e+00,7.700000000000000178e+00,5.700000000000000178e+00,1.600000000000000089e+00,-5.355000000000001847e+01
1.699999999999999956e+00,7.299999999999999822e+00,9.099999999999999645e+00,7.400000000000000355e+00,2.299999999999999822e+00,-2.017999999999998906e+01
3.899999999999999911e+00,2.799999999999999822e+00,3.899999999999999911e+00,8.000000000000000000e+00,6.900000000000000355e+00,5.735000000000000142e+01
5.500000000000000000e+00,3.899999999999999911e+00,8.599999999999999645e+00,5.200000000000000178e+00,8.000000000000000000e+00,2.285000000000000853e+01
8.800000000000000711e+00,8.000000000000000000e+00,9.000000000000000000e+00,6.400000000000000355e+00,2.600000000000000089e+00,-4.301999999999999602e+01
2.500000000000000000e+00,1.699999999999999956e+00,7.400000000000000355e+00,2.500000000000000000e+00,7.099999999999999645e+00,2.383999999999999631e+01
1.000000000000000000e+00,7.500000000000000000e+00,3.600000000000000089e+00,4.299999999999999822e+00,9.300000000000000711e+00,6.006000000000000227e+01
9.400000000000000355e+00,5.000000000000000000e+00,4.099999999999999645e+00,7.500000000000000000e+00,2.100000000000000089e+00,-1.039999999999999503e+01
7.500000000000000000e+00,7.799999999999999822e+00,4.700000000000000178e+00,4.500000000000000000e+00,2.799999999999999822e+00,-2.242000000000000526e+01
9.300000000000000711e+00,4.099999999999999645e+00,4.900000000000000355e+00,7.099999999999999645e+00,3.100000000000000089e+00,-4.649999999999995026e+00
5.299999999999999822e+00,2.600000000000000089e+00,9.000000000000000000e+00,9.900000000000000355e+00,1.100000000000000089e+00,-1.709000000000000341e+01
3.600000000000000089e+00,4.099999999999999645e+00,8.500000000000000000e+00,8.099999999999999645e+00,9.599999999999999645e+00,5.503000000000000114e+01
3.899999999999999911e+00,4.700000000000000178e+00,5.799999999999999822e+00,7.400000000000000355e+00,3.100000000000000089e+00,5.370000000000008100e+00
7.400000000000000355e+00,2.500000000000000000e+00,9.400000000000000355e+00,7.500000000000000000e+00,6.700000000000000178e+00,1.526000000000001222e+01
7.900000000000000355e+00,3.700000000000000178e+00,5.200000000000000178e+00,7.099999999999999645e+00,8.900000000000000355e+00,5.096000000000000796e+01
9.300000000000000711e+00,9.099999999999999645e+00,4.500000000000000000e+00,6.200000000000000178e+00,4.599999999999999645e+00,-6.399999999999998579e+00
3.100000000000000089e+00,2.399999999999999911e+00,1.199999999999999956e+00,9.599999999999999645e+00,6.400000000000000355e+00,7.735999999999999943e+01
9.599999999999999645e+00,3.899999999999999911e+00,7.000000000000000000e+00,5.900000000000000355e+00,8.199999999999999289e+00,2.466000000000001080e+01
5.900000000000000355e+00,8.300000000000000711e+00,5.599999999999999645e+00,2.100000000000000089e+00,4.099999999999999645e+00,-2.267999999999999972e+01
9.500000000000000000e+00,1.100000000000000089e+00,8.000000000000000000e+00,5.099999999999999645e+00,2.100000000000000089e+00,-3.114000000000000412e+01
8.500000000000000000e+00,3.399999999999999911e+00,8.400000000000000355e+00,7.799999999999999822e+00,6.299999999999999822e+00,1.273999999999999488e+01
5.099999999999999645e+00,9.900000000000000355e+00,6.400000000000000355e+00,2.200000000000000178e+00,9.599999999999999645e+00,2.092999999999999261e+01
4.299999999999999822e+00,5.000000000000000000e+00,5.500000000000000000e+00,9.800000000000000711e+00,2.200000000000000178e+00,7.250000000000003553e+00
6.799999999999999822e+00,6.799999999999999822e+00,1.500000000000000000e+00,8.300000000000000711e+00,9.300000000000000711e+00,7.404000000000002046e+01
2.299999999999999822e+00,9.900000000000000355e+00,2.100000000000000089e+00,6.200000000000000178e+00,4.599999999999999645e+00,2.375999999999999446e+01
9.099999999999999645e+00,4.400000000000000355e+00,3.399999999999999911e+00,9.099999999999999645e+00,9.699999999999999289e+00,7.104999999999999716e+01
4.599999999999999645e+00,1.699999999999999956e+00,1.199999999999999956e+00,9.400000000000000355e+00,2.100000000000000089e+00,3.549000000000000909e+01
7.099999999999999645e+00,2.200000000000000178e+00,4.000000000000000000e+00,4.000000000000000000e+00,5.200000000000000178e+00,1.698000000000000753e+01
3.000000000000000000e+00,3.700000000000000178e+00,6.599999999999999645e+00,1.000000000000000000e+00,7.500000000000000000e+00,1.842999999999999972e+01
3.799999999999999822e+00,1.000000000000000000e+00,6.500000000000000000e+00,5.400000000000000355e+00,4.099999999999999645e+00,1.233000000000000540e+01
8.300000000000000711e+00,9.400000000000000355e+00,3.399999999999999911e+00,4.200000000000000178e+00,3.600000000000000089e+00,-1.617999999999999972e+01
6.599999999999999645e+00,8.000000000000000000e+00,5.900000000000000355e+00,9.599999999999999645e+00,7.900000000000000355e+00,4.103000000000000824e+01
8.800000000000000711e+00,4.799999999999999822e+00,1.600000000000000089e+00,4.000000000000000000e+00,6.599999999999999645e+00,3.051999999999999957e+01
8.199999999999999289e+00,4.099999999999999645e+00,3.100000000000000089e+00,5.500000000000000000e+00,2.200000000000000178e+00,-7.010000000000001563e+00
9.000000000000000000e+00,8.300000000000000711e+00,2.799999999999999822e+00,8.000000000000000000e+00,9.699999999999999289e+00,5.925000000000000000e+01
8.400000000000000355e+00,8.599999999999999645e+00,3.600000000000000089e+00,9.199999999999999289e+00,1.000000000000000000e+00,-1.725999999999999801e+01
1.500000000000000000e+00,2.899999999999999911e+00,5.700000000000000178e+00,2.100000000000000089e+00,7.000000000000000000e+00,2.978999999999999915e+01
6.900000000000000355e+00,6.299999999999999822e+00,2.200000000000000178e+00,7.799999999999999822e+00,8.599999999999999645e+00,6.294999999999999574e+01
1.399999999999999911e+00,3.100000000000000089e+00,7.400000000000000355e+00,3.600000000000000089e+00,6.799999999999999822e+00,2.516999999999999460e+01
3.200000000000000178e+00,1.600000000000000089e+00,1.699999999999999956e+00,2.399999999999999911e+00,5.099999999999999645e+00,3.392999999999999972e+01
7.200000000000000178e+00,3.299999999999999822e+00,4.599999999999999645e+00,3.399999999999999911e+00,1.199999999999999956e+00,-2.803000000000000824e+01
1.199999999999999956e+00,8.099999999999999645e+00,3.799999999999999822e+00,2.700000000000000178e+00,2.899999999999999911e+00,-7.660000000000000142e+00
2.899999999999999911e+00,2.100000000000000089e+00,1.300000000000000044e+00,1.699999999999999956e+00,1.000000000000000000e+00,-4.370000000000000995e+00
6.299999999999999822e+00,9.800000000000000711e+00,6.599999999999999645e+00,3.500000000000000000e+00,3.799999999999999822e+00,-2.983000000000000540e+01
9.400000000000000355e+00,8.699999999999999289e+00,2.799999999999999822e+00,4.500000000000000000e+00,1.199999999999999956e+00,-3.450000000000001421e+01
8.199999999999999289e+00,6.299999999999999822e+00,1.199999999999999956e+00,5.700000000000000178e+00,1.100000000000000089e+00,-1.191999999999999993e+01
9.699999999999999289e+00,8.199999999999999289e+00,9.000000000000000000e+00,3.399999999999999911e+00,6.799999999999999822e+00,-2.117999999999999972e+01
4.299999999999999822e+00,4.500000000000000000e+00,1.800000000000000044e+00,8.300000000000000711e+00,6.700000000000000178e+00,6.226000000000001222e+01
1.600000000000000089e+00,9.800000000000000711e+00,4.599999999999999645e+00,6.400000000000000355e+00,1.100000000000000089e+00,-1.790000000000000568e+01
5.900000000000000355e+00,4.000000000000000000e+00,9.300000000000000711e+00,2.100000000000000089e+00,3.399999999999999911e+00,-3.698000000000000398e+01
5.299999999999999822e+00,2.399999999999999911e+00,5.799999999999999822e+00,4.700000000000000178e+00,9.199999999999999289e+00,5.094999999999999574e+01
4.400000000000000355e+00,3.500000000000000000e+00,4.299999999999999822e+00,2.600000000000000089e+00,3.899999999999999911e+00,1.719999999999998863e+00
9.900000000000000355e+00,1.399999999999999911e+00,6.299999999999999822e+00,3.200000000000000178e+00,7.099999999999999645e+00,1.276999999999999602e+01
7.599999999999999645e+00,9.199999999999999289e+00,2.899999999999999911e+00,5.799999999999999822e+00,4.900000000000000355e+00,7.550000000000004263e+00
7.700000000000000178e+00,9.599999999999999645e+00,5.000000000000000000e+00,8.199999999999999289e+00,4.000000000000000000e+00,-2.720000000000005969e+00
7.599999999999999645e+00,1.399999999999999911e+00,3.000000000000000000e+00,1.300000000000000044e+00,2.100000000000000089e+00,-1.646999999999998820e+01
5.500000000000000000e+00,7.700000000000000178e+00,8.199999999999999289e+00,6.700000000000000178e+00,1.399999999999999911e+00,-3.823999999999998778e+01
7.500000000000000000e+00,7.400000000000000355e+00,5.900000000000000355e+00,5.099999999999999645e+00,4.700000000000000178e+00,-8.020000000000003126e+00
1.500000000000000000e+00,5.900000000000000355e+00,9.099999999999999645e+00,6.700000000000000178e+00,9.199999999999999289e+00,4.325000000000000000e+01
6.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00,7.799999999999999822e+00,3.200000000000000178e+00,1.104000000000000270e+01
7.599999999999999645e+00,4.299999999999999822e+00,3.600000000000000089e+00,1.399999999999999911e+00,1.699999999999999956e+00,-3.065000000000000568e+01
9.199999999999999289e+00,5.700000000000000178e+00,6.000000000000000000e+00,8.099999999999999645e+00,4.799999999999999822e+00,5.080000000000005400e+00
8.599999999999999645e+00,6.099999999999999645e+00,6.599999999999999645e+00,2.899999999999999911e+00,2.799999999999999822e+00,-3.785999999999999943e+01
6.400000000000000355e+00,7.099999999999999645e+00,1.100000000000000089e+00,9.000000000000000000e+00,7.299999999999999822e+00,6.147999999999999687e+01
3.899999999999999911e+00,3.000000000000000000e+00,2.000000000000000000e+00,3.600000000000000089e+00,3.000000000000000000e+00,1.285999999999999588e+01
5.700000000000000178e+00,7.599999999999999645e+00,7.799999999999999822e+00,1.899999999999999911e+00,8.699999999999999289e+00,8.650000000000005684e+00
2.299999999999999822e+00,2.600000000000000089e+00,1.899999999999999911e+00,6.799999999999999822e+00,8.900000000000000355e+00,8.581000000000000227e+01
4.500000000000000000e+00,5.200000000000000178e+00,8.800000000000000711e+00,6.799999999999999822e+00,3.399999999999999911e+00,-1.344000000000000838e+01
8.300000000000000711e+00,3.600000000000000089e+00,3.200000000000000178e+00,3.399999999999999911e+00,7.299999999999999822e+00,3.039999999999999858e+01
9.599999999999999645e+00,5.900000000000000355e+00,6.299999999999999822e+00,4.400000000000000355e+00,2.899999999999999911e+00,-3.118000000000000327e+01
5.400000000000000355e+00,2.899999999999999911e+00,6.799999999999999822e+00,1.699999999999999956e+00,6.000000000000000000e+00,2.320000000000007390e+00
6.700000000000000178e+00,6.200000000000000178e+00,2.600000000000000089e+00,6.000000000000000000e+00,9.400000000000000355e+00,6.112000000000000455e+01
7.000000000000000000e+00,8.300000000000000711e+00,4.799999999999999822e+00,4.200000000000000178e+00,5.099999999999999645e+00,-3.490000000000001990e+00
5.599999999999999645e+00,8.300000000000000711e+00,1.100000000000000089e+00,1.399999999999999911e+00,5.900000000000000355e+00,1.519999999999999574e+01
9.300000000000000711e+00,2.399999999999999911e+00,6.099999999999999645e+00,3.299999999999999822e+00,2.100000000000000089e+00,-3.175999999999999446e+01
8.099999999999999645e+00,3.500000000000000000e+00,7.599999999999999645e+00,5.500000000000000000e+00,7.200000000000000178e+00,1.603999999999999915e+01
6.700000000000000178e+00,6.599999999999999645e+00,3.000000000000000000e+00,3.700000000000000178e+00,5.400000000000000355e+00,1.203000000000000824e+01
8.099999999999999645e+00,3.200000000000000178e+00,3.399999999999999911e+00,9.800000000000000711e+00,2.500000000000000000e+00,1.530000000000000426e+01
9.599999999999999645e+00,6.200000000000000178e+00,6.200000000000000178e+00,4.299999999999999822e+00,2.700000000000000178e+00,-3.369000000000001194e+01
8.000000000000000000e+00,3.000000000000000000e+00,4.099999999999999645e+00,8.300000000000000711e+00,3.000000000000000000e+00,1.046000000000000796e+01
6.700000000000000178e+00,1.300000000000000044e+00,1.800000000000000044e+00,9.300000000000000711e+00,2.500000000000000000e+00,3.068000000000000327e+01
6.900000000000000355e+00,4.099999999999999645e+00,7.099999999999999645e+00,2.000000000000000000e+00,7.099999999999999645e+00,4.480000000000003979e+00
7.000000000000000000e+00,1.600000000000000089e+00,9.300000000000000711e+00,8.900000000000000355e+00,8.599999999999999645e+00,4.246000000000000085e+01
6.299999999999999822e+00,9.500000000000000000e+00,6.599999999999999645e+00,3.500000000000000000e+00,5.099999999999999645e+00,-1.732000000000000028e+01
7.000000000000000000e+00,2.299999999999999822e+00,4.799999999999999822e+00,4.700000000000000178e+00,9.000000000000000000e+00,4.996000000000000085e+01
9.699999999999999289e+00,3.700000000000000178e+00,8.300000000000000711e+00,9.800000000000000711e+00,4.200000000000000178e+00,-1.199999999999995737e+00
8.000000000000000000e+00,5.099999999999999645e+00,2.299999999999999822e+00,3.500000000000000000e+00,3.399999999999999911e+00,-2.710000000000004405e+00
4.799999999999999822e+00,9.000000000000000000e+00,1.500000000000000000e+00,2.600000000000000089e+00,8.400000000000000355e+00,4.109000000000001052e+01
7.200000000000000178e+00,7.500000000000000000e+00,8.099999999999999645e+00,7.200000000000000178e+00,7.099999999999999645e+00,1.151999999999999602e+01
3.000000000000000000e+00,2.500000000000000000e+00,1.100000000000000089e+00,1.800000000000000044e+00,1.899999999999999911e+00,3.860000000000001208e+00
4.000000000000000000e+00,3.600000000000000089e+00,2.399999999999999911e+00,5.700000000000000178e+00,3.899999999999999911e+00,2.596999999999999886e+01
6.299999999999999822e+00,3.100000000000000089e+00,9.800000000000000711e+00,1.800000000000000044e+00,7.700000000000000178e+00,-9.100000000000108002e-01
4.400000000000000355e+00,7.400000000000000355e+00,9.699999999999999289e+00,2.600000000000000089e+00,5.500000000000000000e+00,-2.303000000000000114e+01
6.900000000000000355e+00,3.700000000000000178e+00,6.599999999999999645e+00,4.200000000000000178e+00,9.699999999999999289e+00,4.107000000000000739e+01
3.299999999999999822e+00,3.399999999999999911e+00,3.899999999999999911e+00,6.799999999999999822e+00,6.299999999999999822e+00,4.684999999999999432e+01
2.799999999999999822e+00,3.799999999999999822e+00,4.200000000000000178e+00,2.700000000000000178e+00,8.099999999999999645e+00,4.414999999999999147e+01
3.799999999999999822e+00,4.599999999999999645e+00,7.900000000000000355e+00,3.000000000000000000e+00,5.599999999999999645e+00,-1.629999999999995453e+00
2.899999999999999911e+00,1.199999999999999956e+00,9.300000000000000711e+00,3.700000000000000178e+00,4.099999999999999645e+00,-7.839999999999996305e+00
4.599999999999999645e+00,7.200000000000000178e+00,2.399999999999999911e+00,7.400000000000000355e+00,8.599999999999999645e+00,6.417999999999999261e+01
3.600000000000000089e+00,5.500000000000000000e+00,1.000000000000000000e+00,2.600000000000000089e+00,6.099999999999999645e+00,3.584999999999999432e+01
3.500000000000000000e+00,3.100000000000000089e+00,9.199999999999999289e+00,3.399999999999999911e+00,5.500000000000000000e+00,-2.810000000000009379e+00
3.299999999999999822e+00,5.799999999999999822e+00,6.500000000000000000e+00,3.799999999999999822e+00,4.400000000000000355e+00,-3.409999999999989484e+00
7.500000000000000000e+00,5.099999999999999645e+00,7.500000000000000000e+00,1.600000000000000089e+00,8.699999999999999289e+00,1.065999999999999659e+01
6.200000000000000178e+00,4.799999999999999822e+00,2.600000000000000089e+00,1.000000000000000000e+00,4.500000000000000000e+00,6.999999999999957367e-01
5.099999999999999645e+00,6.799999999999999822e+00,8.500000000000000000e+00,7.099999999999999645e+00,4.099999999999999645e+00,-1.025999999999999801e+01
7.400000000000000355e+00,7.400000000000000355e+00,8.900000000000000355e+00,9.099999999999999645e+00,2.399999999999999911e+00,-2.714000000000001123e+01
7.900000000000000355e+00,3.100000000000000089e+00,3.600000000000000089e+00,2.100000000000000089e+00,1.399999999999999911e+00,-2.793999999999999773e+01
6.299999999999999822e+00,4.000000000000000000e+00,8.699999999999999289e+00,3.299999999999999822e+00,1.300000000000000044e+00,-4.865999999999998238e+01
6.500000000000000000e+00,8.900000000000000355e+00,8.099999999999999645e+00,3.399999999999999911e+00,4.900000000000000355e+00,-2.643999999999999062e+01
9.800000000000000711e+00,9.400000000000000355e+00,6.500000000000000000e+00,7.299999999999999822e+00,8.500000000000000000e+00,2.061999999999999034e+01
6.099999999999999645e+00,7.900000000000000355e+00,3.399999999999999911e+00,2.799999999999999822e+00,3.799999999999999822e+00,-1.018999999999999773e+01
4.700000000000000178e+00,2.299999999999999822e+00,7.599999999999999645e+00,3.799999999999999822e+00,4.700000000000000178e+00,-1.009999999999983800e+00
7.400000000000000355e+00,8.099999999999999645e+00,3.799999999999999822e+00,3.700000000000000178e+00,5.200000000000000178e+00,-2.000000000000312639e-02
2.000000000000000000e+00,9.699999999999999289e+00,4.799999999999999822e+00,1.199999999999999956e+00,4.400000000000000355e+00,-1.246999999999999886e+01
4.000000000000000000e+00,7.599999999999999645e+00,4.799999999999999822e+00,2.100000000000000089e+00,2.299999999999999822e+00,-2.742999999999999616e+01
7.200000000000000178e+00,6.900000000000000355e+00,6.400000000000000355e+00,3.500000000000000000e+00,7.299999999999999822e+00,8.039999999999992042e+00
5.799999999999999822e+00,1.899999999999999911e+00,6.200000000000000178e+00,4.799999999999999822e+00,3.200000000000000178e+00,-4.790000000000002700e+00
6.200000000000000178e+00,2.799999999999999822e+00,7.599999999999999645e+00,1.800000000000000044e+00,1.199999999999999956e+00,-4.665999999999998948e+01
5.500000000000000000e+00,8.400000000000000355e+00,6.400000000000000355e+00,8.500000000000000000e+00,2.700000000000000178e+00,-1.115000000000000213e+01
4.900000000000000355e+00,6.900000000000000355e+00,1.500000000000000000e+00,9.099999999999999645e+00,7.299999999999999822e+00,6.453000000000000114e+01
5.000000000000000000e+00,1.800000000000000044e+00,5.299999999999999822e+00,9.500000000000000000e+00,6.700000000000000178e+00,5.420000000000000284e+01
6.099999999999999645e+00,2.000000000000000000e+00,2.600000000000000089e+00,4.000000000000000000e+00,2.299999999999999822e+00,1.640000000000000568e+00
9.599999999999999645e+00,8.900000000000000355e+00,2.600000000000000089e+00,6.500000000000000000e+00,6.000000000000000000e+00,1.726000000000000512e+01
5.299999999999999822e+00,3.700000000000000178e+00,7.099999999999999645e+00,5.000000000000000000e+00,1.699999999999999956e+00,-2.565999999999999659e+01
3.299999999999999822e+00,5.700000000000000178e+00,9.199999999999999289e+00,7.700000000000000178e+00,8.599999999999999645e+00,3.711999999999999034e+01
8.000000000000000000e+00,9.900000000000000355e+00,3.600000000000000089e+00,5.900000000000000355e+00,8.599999999999999645e+00,3.455999999999998806e+01
4.599999999999999645e+00,1.300000000000000044e+00,1.199999999999999956e+00,2.000000000000000000e+00,5.700000000000000178e+00,3.715000000000000568e+01
1.800000000000000044e+00,7.599999999999999645e+00,1.600000000000000089e+00,8.000000000000000000e+00,2.700000000000000178e+00,2.466000000000000014e+01
1.899999999999999911e+00,8.900000000000000355e+00,5.000000000000000000e+00,1.000000000000000000e+00,7.400000000000000355e+00,1.505000000000000426e+01
5.500000000000000000e+00,2.600000000000000089e+00,4.299999999999999822e+00,6.799999999999999822e+00,3.399999999999999911e+00,1.463000000000000256e+01
2.700000000000000178e+00,9.500000000000000000e+00,6.700000000000000178e+00,4.299999999999999822e+00,6.000000000000000000e+00,3.769999999999996021e+00
5.000000000000000000e+00,8.800000000000000711e+00,6.700000000000000178e+00,5.500000000000000000e+00,5.700000000000000178e+00,1.679999999999992610e+00
1.000000000000000000e+00,3.600000000000000089e+00,2.399999999999999911e+00,9.800000000000000711e+00,6.000000000000000000e+00,7.090000000000000568e+01
8.300000000000000711e+00,5.799999999999999822e+00,1.699999999999999956e+00,8.199999999999999289e+00,3.299999999999999822e+00,1.704999999999999361e+01
8.400000000000000355e+00,2.000000000000000000e+00,6.099999999999999645e+00,1.199999999999999956e+00,1.100000000000000089e+00,-4.619000000000000483e+01
3.000000000000000000e+00,6.299999999999999822e+00,8.000000000000000000e+00,1.100000000000000089e+00,3.899999999999999911e+00,-2.797999999999999687e+01
9.900000000000000355e+00,8.199999999999999289e+00,5.500000000000000000e+00,2.799999999999999822e+00,1.600000000000000089e+00,-5.257000000000000028e+01
9.000000000000000000e+00,9.500000000000000000e+00,9.900000000000000355e+00,1.399999999999999911e+00,3.399999999999999911e+00,-6.670000000000000284e+01
8.400000000000000355e+00,3.500000000000000000e+00,1.100000000000000089e+00,1.500000000000000000e+00,7.500000000000000000e+00,3.515000000000000568e+01
6.900000000000000355e+00,9.099999999999999645e+00,7.400000000000000355e+00,3.799999999999999822e+00,3.700000000000000178e+00,-3.346999999999999176e+01
3.200000000000000178e+00,5.900000000000000355e+00,3.500000000000000000e+00,2.600000000000000089e+00,9.300000000000000711e+00,5.144000000000000483e+01
3.100000000000000089e+00,9.199999999999999289e+00,8.000000000000000000e+00,8.400000000000000355e+00,1.899999999999999911e+00,-2.269999999999999218e+01
4.500000000000000000e+00,4.799999999999999822e+00,8.599999999999999645e+00,7.700000000000000178e+00,5.099999999999999645e+00,7.869999999999997442e+00
2.899999999999999911e+00,5.299999999999999822e+00,8.300000000000000711e+00,8.599999999999999645e+00,5.000000000000000000e+00,1.555999999999999517e+01
3.600000000000000089e+00,2.799999999999999822e+00,2.799999999999999822e+00,2.200000000000000178e+00,7.700000000000000178e+00,4.628000000000000114e+01
9.199999999999999289e+00,8.199999999999999289e+00,9.699999999999999289e+00,4.200000000000000178e+00,2.500000000000000000e+00,-5.875000000000000000e+01
3.899999999999999911e+00,7.299999999999999822e+00,5.500000000000000000e+00,1.300000000000000044e+00,5.099999999999999645e+00,-8.289999999999999147e+00
8.300000000000000711e+00,4.500000000000000000e+00,3.000000000000000000e+00,4.900000000000000355e+00,5.700000000000000178e+00,2.108000000000000540e+01
7.299999999999999822e+00,5.599999999999999645e+00,9.400000000000000355e+00,1.800000000000000044e+00,2.299999999999999822e+00,-5.693999999999999773e+01
5.000000000000000000e+00,4.299999999999999822e+00,8.099999999999999645e+00,3.399999999999999911e+00,8.300000000000000711e+00,2.078000000000000824e+01
2.299999999999999822e+00,6.200000000000000178e+00,4.299999999999999822e+00,3.899999999999999911e+00,7.400000000000000355e+00,3.740000000000000568e+01
2.399999999999999911e+00,2.200000000000000178e+00,1.600000000000000089e+00,3.700000000000000178e+00,2.399999999999999911e+00,1.636999999999999744e+01
6.700000000000000178e+00,1.600000000000000089e+00,6.200000000000000178e+00,3.399999999999999911e+00,2.600000000000000089e+00,-1.791999999999999815e+01
3.600000000000000089e+00,3.500000000000000000e+00,4.099999999999999645e+00,4.900000000000000355e+00,2.700000000000000178e+00,4.110000000000002984e+00
7.500000000000000000e+00,2.200000000000000178e+00,3.899999999999999911e+00,6.200000000000000178e+00,6.799999999999999822e+00,4.025000000000000000e+01
7.200000000000000178e+00,9.000000000000000000e+00,7.500000000000000000e+00,8.300000000000000711e+00,3.600000000000000089e+00,-1.612000000000000455e+01
1.100000000000000089e+00,3.899999999999999911e+00,6.400000000000000355e+00,3.799999999999999822e+00,4.299999999999999822e+00,7.509999999999994458e+00
7.599999999999999645e+00,8.500000000000000000e+00,2.500000000000000000e+00,2.299999999999999822e+00,9.699999999999999289e+00,3.970999999999999375e+01
5.599999999999999645e+00,7.299999999999999822e+00,7.099999999999999645e+00,4.599999999999999645e+00,5.200000000000000178e+00,-6.439999999999990621e+00
4.500000000000000000e+00,6.400000000000000355e+00,9.599999999999999645e+00,4.799999999999999822e+00,9.800000000000000711e+00,2.808000000000001251e+01
4.500000000000000000e+00,6.900000000000000355e+00,7.200000000000000178e+00,2.799999999999999822e+00,9.500000000000000000e+00,2.814999999999999858e+01
3.200000000000000178e+00,7.099999999999999645e+00,2.600000000000000089e+00,7.200000000000000178e+00,8.599999999999999645e+00,6.644999999999998863e+01
3.000000000000000000e+00,2.399999999999999911e+00,5.200000000000000178e+00,5.500000000000000000e+00,3.399999999999999911e+00,1.180999999999999872e+01
1.199999999999999956e+00,3.000000000000000000e+00,6.900000000000000355e+00,1.899999999999999911e+00,8.400000000000000355e+00,3.574000000000000909e+01
1.100000000000000089e+00,5.200000000000000178e+00,2.799999999999999822e+00,5.500000000000000000e+00,8.900000000000000355e+00,7.179000000000000625e+01
7.799999999999999822e+00,5.299999999999999822e+00,3.600000000000000089e+00,7.500000000000000000e+00,3.200000000000000178e+00,5.820000000000003837e+00
7.000000000000000000e+00,4.900000000000000355e+00,5.299999999999999822e+00,6.799999999999999822e+00,3.600000000000000089e+00,7.199999999999953104e-01
6.799999999999999822e+00,1.699999999999999956e+00,4.200000000000000178e+00,4.299999999999999822e+00,3.200000000000000178e+00,1.399999999999998579e+00
1.199999999999999956e+00,7.400000000000000355e+00,4.599999999999999645e+00,9.099999999999999645e+00,2.200000000000000178e+00,1.120999999999999730e+01
9.599999999999999645e+00,3.299999999999999822e+00,9.599999999999999645e+00,9.000000000000000000e+00,2.899999999999999911e+00,-2.186999999999999389e+01
